Node_ID,Timestamp,IP_Address,Packet_Rate,Packet_Drop_Rate,Packet_Duplication_Rate,Data_Throughput,Signal_Strength,SNR,Battery_Level,Energy_Consumption_Rate,Number_of_Neighbors,Route_Request_Frequency,Route_Reply_Frequency,Data_Transmission_Frequency,Data_Reception_Frequency,Error_Rate,CPU_Usage,Memory_Usage,Bandwidth,Is_Malicious
4144,03-02-23 21:03,192.168.82.156,58.81205406,2.312169372,0.675762723,125.708564,-44.78399029,25.73626641,69.65151783,5.262410993,4,11.19118156,9.449356806,10.07230401,13.63656762,0.08256467,46.95556365,34.19968145,114.5902054,0
4145,03-02-23 21:04,192.168.82.182,50.80342753,1.315020968,1.060466943,88.54878359,-52.18436667,20.90437335,79.54747904,4.222394761,2,6.924157869,10.69575546,14.59412666,11.87491897,0.12067259,50.85017005,31.46795564,95.24424705,0
4146,03-02-23 21:05,192.168.198.22,45.88079567,2.85273615,1.110284866,91.52494035,-45.51207836,18.34480445,90.64416074,6.259802132,6,8.28281639,9.970682862,13.69175337,11.9496094,0.091784354,49.48106676,28.60153628,102.8787015,0
4147,03-02-23 21:06,192.168.217.50,30.26572524,1.324459109,1.106063208,111.9099114,-56.72538216,21.90695486,80.57373789,6.042842673,9,9.409644724,11.8909609,14.82369296,17.98723715,0.075735509,49.20034462,24.91968637,117.2342935,0
4148,03-02-23 21:07,192.168.147.170,47.74629414,3.185736872,0.91239815,114.0097546,-60.24863241,19.85420413,74.93516131,4.317414665,2,10.41071965,11.3952761,17.34759573,18.16720298,0.092937819,30.92522911,21.55137502,85.36426264,0
4149,03-02-23 21:08,192.168.156.66,59.40294493,2.567898183,1.316472966,100.6173312,-52.55871894,27.75121783,70.19476307,4.758189083,6,11.60497277,11.34203742,12.55476152,15.86699904,0.096161292,43.08074201,36.66360918,118.1699048,0
4150,03-02-23 21:09,192.168.255.82,35.5405005,2.537134053,0.844516661,77.41485134,-53.927374,15.84655675,76.92069461,5.190076284,4,11.93829936,11.77989572,14.0149577,13.36399457,0.121570968,35.15906723,28.71464911,135.6527916,0
4151,03-02-23 21:10,192.168.249.206,35.37371617,3.263900117,0.984894043,77.92928833,-40.51052619,20.9175147,87.92969602,5.004265685,3,8.455555941,15.36562456,13.83096676,16.81137455,0.102740213,30.12599863,33.47002277,107.8921947,0
4152,03-02-23 21:11,192.168.95.198,41.3007922,2.569270583,0.946175809,138.2257142,-50.3116209,17.38078739,79.42695695,5.867374727,9,9.77031234,11.59492177,15.76344271,16.85898812,0.129984821,47.46301774,28.92639755,46.19311267,0
4153,03-02-23 21:12,192.168.240.40,61.4456938,2.003462603,1.228759424,115.8907773,-48.00751947,14.40715615,78.54749741,3.584226385,3,8.880441708,6.63097545,12.55920812,17.91519576,0.128640759,35.14224076,32.51543689,103.0202217,0
4154,03-02-23 21:13,192.168.80.4,50.6895003,2.340056274,1.137092583,120.0901956,-51.50016243,15.27354499,84.34512073,4.243176483,4,14.73419827,9.136147513,11.57951297,20.5398832,0.074767661,56.66471148,31.58512625,125.7107061,0
4155,03-02-23 21:14,192.168.41.72,41.37099024,1.306962027,1.125808373,124.8041675,-39.93729804,19.18633476,72.76619018,4.589134369,4,11.36444362,8.518553187,11.98151307,16.03888261,0.104871432,42.53243699,32.02592165,67.98209435,0
4156,03-02-23 21:15,192.168.107.36,52.61936189,2.498914074,1.085838413,89.33877766,-41.36279585,17.36943214,78.36694786,5.080044802,4,10.56250663,10.70765248,18.69322405,13.81802053,0.096005263,32.70669619,31.23221809,104.2027541,0
4157,03-02-23 21:16,192.168.52.35,47.74311585,1.532608502,0.821327685,78.70113488,-51.19055571,15.92108065,73.42801134,5.127752475,3,14.13325367,9.33004775,14.49051294,10.13873496,0.108288262,46.80179238,31.99005959,76.90111123,0
4158,03-02-23 21:17,192.168.124.198,60.29391432,3.317470164,0.961432226,102.6522718,-56.95047881,25.10954257,95.07334413,6.061942605,3,8.449916094,8.069400788,14.01898796,20.83908312,0.109459356,35.62600783,30.68369484,97.20271486,0
4159,03-02-23 21:18,192.168.160.89,33.98611499,1.858118186,1.192729081,82.3137059,-54.62071317,25.06831608,71.9427471,3.571308521,3,9.7964573,12.05580258,15.33020062,16.47317133,0.072499429,31.18909259,28.12555814,59.6142324,0
4160,03-02-23 21:19,192.168.243.194,58.90035594,2.16804532,0.698620971,58.69669839,-54.48816909,17.13107918,98.4622226,5.772230275,4,10.44178219,10.12670761,18.11640192,13.59926521,0.114307728,32.13522472,32.83271923,74.72550106,0
4161,03-02-23 21:20,192.168.110.95,58.34805157,1.919703626,0.667917692,88.78379153,-41.053757,28.74870785,82.55030938,5.531231784,1,10.4197126,11.57406406,11.59504209,10.04243019,0.102810763,28.69949864,35.63958904,97.84116665,0
4162,03-02-23 21:21,192.168.235.204,45.02120711,1.941672171,0.975954549,117.2550452,-54.52157177,23.67274754,87.43262708,3.814978345,3,8.254644894,9.920961881,15.07912305,14.15234675,0.10824288,20.43965048,24.56067511,102.3187704,0
4163,03-02-23 21:22,192.168.28.52,60.03929234,1.647003909,1.088672432,83.35620941,-52.78569246,17.46125793,73.87062356,7.230070809,6,8.224880357,10.75626711,14.1418371,17.03817455,0.100493834,35.53752539,39.41186668,103.8656916,0
4164,03-02-23 21:23,192.168.203.249,38.35902257,2.118807333,0.693261861,89.13649156,-54.94407604,18.03500967,81.49723488,3.17847217,3,11.84104489,12.0810046,14.09375018,12.0393859,0.080194275,42.93186964,24.81463875,125.9889958,0
4165,03-02-23 21:24,192.168.82.232,49.4841273,1.288218334,0.785126489,118.0780955,-55.16194217,13.5186539,92.63882342,4.466746813,1,9.472440937,11.22812108,14.972695,12.99149641,0.107735979,41.50437826,39.55649959,131.4828553,0
4166,03-02-23 21:25,192.168.215.38,47.70989736,0.9727374,1.171899274,91.30220661,-51.3306077,32.67078287,69.10741204,4.339033852,3,13.52120429,10.54643016,15.57207622,16.27960408,0.118922593,57.72351053,26.22444414,106.0556455,0
4167,03-02-23 21:26,192.168.146.19,37.38069343,1.082255289,0.937499462,88.42578239,-39.82975037,18.44353304,80.69505342,4.226895415,7,5.594550102,7.512004863,17.49481052,7.923434772,0.077451082,43.51376828,25.00999987,91.55127666,0
4168,03-02-23 21:27,192.168.113.252,56.72727629,1.387175086,1.177732047,113.6693429,-54.17399999,24.31115977,79.17267918,5.655082206,5,11.2142937,12.97394225,18.73309192,9.074876568,0.076882562,39.27862389,21.04015293,112.7793908,0
4169,03-02-23 21:28,192.168.27.159,37.56244303,1.361067223,1.118407481,79.88772425,-51.06535648,24.14153371,70.47677714,5.676496817,5,9.568612212,12.00553182,11.13967392,18.39945735,0.111287687,33.87077197,33.21188336,112.8309744,0
4170,03-02-23 21:29,192.168.88.121,43.57768492,2.365784587,1.605054831,119.4109526,-56.2339083,11.24556366,63.88409769,4.797159626,5,12.94149045,8.182725366,15.70919314,20.54126971,0.081698455,56.63671804,30.5317388,106.8187775,0
4171,03-02-23 21:30,192.168.224.79,44.39344666,2.664606558,0.855981064,84.63225697,-57.75245781,13.45798941,79.13218451,4.099082585,2,10.10286703,8.96635454,11.8682511,13.95031548,0.116855661,21.98149415,36.12781021,119.341118,0
4172,03-02-23 21:31,192.168.252.16,50.69352565,4.27724204,0.714850577,51.26484208,-47.16895504,8.161082268,52.11646522,14.35127881,3,10.4277107,8.285394656,30.54599975,23.41057965,0.199551012,69.40677429,34.55430122,77.47647447,1
4173,03-02-23 21:32,192.168.222.141,97.48301204,4.839952241,0.97581277,50.23289182,-43.57284152,7.534808249,51.13846816,9.347219023,6,12.67294164,16.10787603,26.67666942,24.82970339,0.178368683,73.39492723,44.25543333,77.55038459,1
4174,03-02-23 21:33,192.168.60.208,42.77828043,2.220772751,0.893473101,115.6655304,-39.13575789,26.26627585,70.50646417,4.932557789,5,9.876202592,6.518280773,9.290439144,12.93565846,0.094595216,45.59052254,26.67271148,62.35345517,0
4175,03-02-23 21:34,192.168.144.148,108.0624566,4.895062994,1.122573073,58.73142903,-50.70652706,11.40573103,45.44076694,11.23737168,5,11.13944076,13.26516544,26.89189461,31.60248118,0.094248272,72.21456878,32.57853874,57.99421988,1
4176,03-02-23 21:35,192.168.140.0,66.38139179,2.285096389,1.063282132,74.84816277,-40.31033167,22.81391676,61.29360491,5.422202493,2,8.875177104,8.917765017,16.56772014,13.40056888,0.133389228,26.1055198,33.98719177,88.15721613,0
4177,03-02-23 21:36,192.168.153.195,66.04806001,2.781545355,1.128911154,82.4504746,-50.04044595,18.4373046,79.83300647,5.050551349,2,9.221320251,7.767436255,12.73000162,18.03050169,0.072201277,9.215322682,38.06369223,105.4140303,0
4178,03-02-23 21:37,192.168.171.71,37.47540137,1.557443462,1.163632221,119.6437391,-56.65663018,11.07993029,91.10238123,4.209943663,5,8.857136147,13.6791078,11.66817463,20.5429805,0.097187082,43.54733354,29.395318,92.75535171,0
4179,03-02-23 21:38,192.168.105.178,54.46217781,2.760991779,1.070050425,106.4991814,-51.22270723,7.290772434,76.64549216,3.831299279,7,10.10513083,9.959720074,11.74117697,16.26269038,0.101317648,41.23132953,27.1285746,86.55237428,0
4180,03-02-23 21:39,192.168.253.152,44.0652733,1.864178304,1.077586703,87.27020585,-48.1507385,11.55301792,86.9571285,5.142336868,5,6.509114805,5.278131603,20.47633046,15.48012506,0.077184074,27.29614295,25.66964171,73.23070584,0
4181,03-02-23 21:40,192.168.77.49,51.92030365,3.078524583,0.837560886,113.4600881,-61.12973404,20.30759973,76.14327632,6.929833049,8,8.276780849,6.134482736,14.36284098,13.00218616,0.112635763,46.33676197,28.6643018,137.4000684,0
4182,03-02-23 21:41,192.168.145.173,53.29156535,2.210242075,1.407415943,87.48222789,-51.16870427,21.01111889,56.43633478,2.926659909,4,10.4752368,10.41846622,17.32898765,13.45594936,0.086231386,29.9506287,33.50574637,85.54865051,0
4183,03-02-23 21:42,192.168.201.185,44.15782064,1.793567505,0.632074514,65.42783554,-44.55801834,22.12188367,89.05740881,3.769689474,6,8.538803936,9.280267509,11.00496026,13.28526953,0.124014128,46.21581694,38.62723592,102.7742616,0
4184,03-02-23 21:43,192.168.86.76,48.28238199,2.313284058,1.054340769,130.2894372,-44.05959406,20.42217701,84.75904471,3.449418886,2,6.41804688,8.985072417,19.04972684,13.89920592,0.117751656,39.03274743,32.78493034,125.0978015,0
4185,03-02-23 21:44,192.168.201.231,42.95608072,1.959635904,0.851196731,98.28097227,-46.91846563,21.85970488,88.75781134,4.268430122,3,11.02403681,9.264398475,8.637591289,10.81894237,0.110699395,62.84101381,33.80270207,78.92892604,0
4186,03-02-23 21:45,192.168.158.53,37.28874172,2.133450997,1.20137263,116.8031362,-51.872665,13.40087328,83.65603135,5.036779821,8,8.960135346,5.872211191,16.81179385,13.11655748,0.112166115,47.22953988,31.85382171,76.35079426,0
4187,03-02-23 21:46,192.168.254.19,57.47896065,1.439570265,1.042995783,129.8246811,-57.22489816,20.62832222,80.45608542,6.579587158,5,10.80059378,7.228418634,11.30513921,14.67602798,0.088843308,54.60289236,29.09680452,74.42626219,0
4188,03-02-23 21:47,192.168.3.165,44.45438312,1.697710644,1.174297798,77.13549839,-50.11143681,10.53714498,81.79986155,4.559546829,4,10.43978725,10.97928846,17.61736224,14.94031036,0.09030452,29.31107746,29.98659487,80.07793387,0
4189,03-02-23 21:48,192.168.140.41,50.89154366,1.407592,0.80381589,103.9132369,-45.51383561,19.60317088,79.11216628,4.674987848,3,9.831203316,11.72333743,15.81245707,14.44869169,0.119088998,21.99410187,33.51316594,63.83164933,0
4190,03-02-23 21:49,192.168.242.149,65.36131222,1.737245662,0.746208605,68.28721483,-51.70956267,25.98906227,74.23711172,3.529661081,4,12.83624309,11.59296789,12.43137198,10.54542413,0.12430431,30.89517936,32.23241907,94.43086738,0
4191,03-02-23 21:50,192.168.223.47,44.48354547,3.160049064,0.370414179,109.6084281,-56.553665,15.71969229,80.16466924,5.584279245,5,9.292671282,9.568279283,17.65632458,13.9928566,0.106735954,40.45474576,28.58340737,105.1970735,0
4192,03-02-23 21:51,192.168.216.188,45.79100693,2.439068016,0.791023514,135.0271947,-50.53512616,16.11905983,69.63806676,4.326778748,4,11.37941595,10.77002769,16.66826441,17.87225514,0.1079414,52.05719039,34.70260939,90.45553417,0
4193,03-02-23 21:52,192.168.234.186,59.19883526,2.033739178,0.988200001,121.9639357,-55.50682674,16.00297976,81.24591651,5.728641026,4,11.67382993,12.76119261,16.2591484,15.56989177,0.136685399,47.12110923,23.52358425,107.2357992,0
4194,03-02-23 21:53,192.168.109.135,45.29013205,2.643476575,0.854344395,118.3278836,-43.71149099,14.61958915,83.61988176,6.493457492,3,11.00374557,10.0708599,6.762897398,15.31774293,0.138952243,44.29423824,34.27795189,114.7785898,0
4195,03-02-23 21:54,192.168.161.242,56.7312633,2.00774304,0.842765767,71.20013478,-42.00651536,25.44184331,77.35899677,6.973073527,3,13.67545648,8.665855792,12.42985931,16.47229038,0.104792879,30.03501992,31.93057448,79.93177925,0
4196,03-02-23 21:55,192.168.73.241,36.70854767,1.847187433,1.100733504,97.58452357,-54.43828147,18.77002484,88.64053138,4.401837786,6,10.54059941,11.35814769,16.24999278,13.94415677,0.142134186,41.61056226,29.36824475,66.25010002,0
4197,03-02-23 21:56,192.168.136.229,49.80967828,2.082662948,1.386009735,120.2519619,-56.12969529,15.08021577,80.77307736,4.666949393,6,8.935015892,12.22843336,17.22498945,14.53024294,0.069849162,33.66069402,20.52702913,91.48269367,0
4198,03-02-23 21:57,192.168.42.120,49.47889586,2.330430994,1.097418937,75.26041684,-43.97113792,19.9182433,70.22643485,5.768158811,2,8.544348522,8.924009263,16.37153765,17.44755255,0.102974558,34.74712251,31.24873606,78.34778272,0
4199,03-02-23 21:58,192.168.109.192,57.69634378,2.472270021,1.042095248,131.2451855,-55.39793035,25.86866652,88.8499583,3.333226477,4,9.745239682,9.247887343,16.46111744,16.79080804,0.115277766,43.30173795,36.29160823,72.94462991,0
4200,03-02-23 21:59,192.168.79.231,35.66473141,1.197487831,1.07732303,100.5579624,-52.69748965,15.28767545,89.20518069,7.232104538,6,10.88873243,13.44990193,17.61665884,15.65185971,0.127226584,45.92739815,38.24338683,90.30340555,0
4201,03-02-23 22:00,192.168.147.218,45.62750222,0.904912228,0.796682126,140.4476792,-39.33182234,10.00149505,81.90377094,7.008963297,4,6.465281663,9.468539953,12.26728233,10.43971581,0.099075191,46.43627349,33.28848151,105.0816227,0
4202,03-02-23 22:01,192.168.29.61,64.90591305,1.14847327,0.599590629,122.741864,-53.20436863,23.86048441,89.35041498,3.868389137,5,11.75045755,12.47897655,14.0703881,16.59256885,0.124294487,18.53797086,34.20016895,109.4937306,0
4203,03-02-23 22:02,192.168.20.211,56.21676016,1.93548858,0.949837221,117.6348172,-44.12703005,15.48070898,61.26562208,6.830554378,7,10.45595572,7.816021948,12.52844487,12.37327243,0.104601106,50.94574806,28.10112475,99.18271495,0
4204,03-02-23 22:03,192.168.84.137,48.55508878,2.0698226,1.283039247,77.72881326,-55.36187774,19.22988638,76.20525454,4.910800553,5,8.123204186,13.34963167,15.10455215,18.95013476,0.071635353,32.05738,37.24244006,109.60066,0
4205,03-02-23 22:04,192.168.69.40,53.8410148,1.761421927,1.16005212,119.4197417,-43.73241533,16.24199464,74.13528156,5.647241779,3,10.46320295,8.523601192,14.38989912,15.13775249,0.109209861,59.36046839,25.83263064,148.1250942,0
4206,03-02-23 22:05,192.168.55.145,41.32412937,1.739627854,1.041058881,78.75147785,-38.98073906,17.67335433,81.82068822,4.286220032,6,11.06140072,13.16399883,15.41794984,14.69695258,0.137544741,48.32196907,35.64372187,68.70577594,0
4207,03-02-23 22:06,192.168.38.206,50.0121933,1.90819457,1.036205285,93.40886934,-53.74177436,19.9116294,59.29823871,4.890540983,5,8.318040971,7.322025624,9.21258379,17.02020913,0.147736417,36.11950791,21.68509187,125.5805717,0
4208,03-02-23 22:07,192.168.224.44,48.72275307,2.454824085,0.918073202,89.6935679,-46.90365827,21.45695925,79.33797978,5.097330875,5,8.991650707,10.52094413,20.63926323,14.13860112,0.12156931,38.52190157,37.12461036,120.6114152,0
4209,03-02-23 22:08,192.168.23.63,44.0462126,2.087504164,0.952972192,76.48341011,-53.68734965,19.63247723,80.00807376,5.57707735,5,8.793252657,7.192058661,18.95824574,14.140764,0.095012237,35.58975034,20.39633666,130.6776207,0
4210,03-02-23 22:09,192.168.42.3,51.38507168,2.356184172,0.934448416,143.4176071,-45.42203684,14.06872725,74.60510934,5.051309155,2,13.44478046,14.02787349,14.8409313,17.34784954,0.086027862,49.66287256,37.05149574,114.8104286,0
4211,03-02-23 22:10,192.168.145.196,62.89505164,2.911230285,0.974275017,97.07970344,-56.7760192,18.58498371,64.69857385,4.387549154,4,9.357002806,9.18468344,13.93152212,14.85977058,0.128648009,38.44255522,18.30994901,123.7081275,0
4212,03-02-23 22:11,192.168.34.240,34.95749197,2.66618547,0.870224502,136.0850147,-49.87637032,20.41935471,76.7327209,4.665199587,5,9.281605774,7.480085839,18.11195927,22.22817788,0.076386869,43.95867346,33.40350201,97.40038151,0
4213,03-02-23 22:12,192.168.87.190,59.18918705,2.716688052,1.131644023,82.51625023,-45.87804414,26.2655833,79.33770801,4.545166627,1,10.57353015,9.556937687,18.95542853,17.71440119,0.103563789,42.74523966,23.99236907,121.1774689,0
4214,03-02-23 22:13,192.168.230.79,43.60459576,1.645707104,0.671250273,119.7308031,-48.98198388,21.29635603,70.98124603,5.310415121,4,12.70319319,11.05900659,10.89065539,12.3246509,0.088909596,50.16454199,19.22837458,115.3685775,0
4215,03-02-23 22:14,192.168.153.91,49.85769912,2.008995518,0.777252578,119.7922768,-54.99024399,15.37804728,92.64082081,6.692554881,1,11.89760439,8.331416328,15.83282604,14.06282256,0.113241653,32.1044182,39.93651358,85.92115962,0
4216,03-02-23 22:15,192.168.230.160,42.05423091,2.379147435,0.940039813,92.59895373,-39.35101313,27.25351524,72.72852692,5.56339736,4,12.66142373,9.162695364,13.20123002,19.91369234,0.06602871,26.8351144,34.12839008,104.0886623,0
4217,03-02-23 22:16,192.168.22.146,88.42554019,1.788523894,1.175932565,59.84905549,-33.63123034,12.6815861,63.78504565,10.06636249,5,12.74276424,9.342900433,16.46322622,22.95036726,0.223034513,61.21253436,43.13169954,35.23482549,1
4218,03-02-23 22:17,192.168.172.39,43.75500785,2.307994683,0.732534993,96.64734998,-46.40220638,15.49087136,60.59478535,6.002201366,6,12.09913902,8.776962114,15.48579397,11.72224281,0.0970939,44.06394806,27.32000502,97.79426641,0
4219,03-02-23 22:18,192.168.100.73,42.6118149,1.512559925,1.173770062,98.66981012,-45.84344577,15.3021636,79.56724374,6.491473387,5,11.758999,10.26238804,16.03315597,14.95059636,0.10351614,40.73113622,28.12740762,107.4486628,0
4220,03-02-23 22:19,192.168.139.202,58.75086555,1.920820096,0.952104595,130.6700132,-44.92163553,23.34014645,73.17098348,4.774443956,3,11.25403702,10.11982916,15.73096691,15.42732712,0.0814358,31.47802185,26.39187616,114.9709178,0
4221,03-02-23 22:20,192.168.177.113,31.27437266,3.545833921,0.983712302,105.5986887,-47.65054834,14.99190677,80.43972656,6.429255365,2,12.87750085,10.49031726,15.18073962,12.01916342,0.092409432,39.60958425,29.90978209,114.0713205,0
4222,03-02-23 22:21,192.168.71.82,58.27304563,1.076917778,0.919033136,105.6546615,-56.07192025,23.34837685,88.94401173,6.80843489,5,9.993141869,12.4212107,15.96009243,15.66007569,0.103104278,50.6808235,27.03403871,92.89177741,0
4223,03-02-23 22:22,192.168.224.25,45.94811309,2.842531073,1.146303339,104.5801545,-55.17333407,16.02867513,72.38547227,3.829498273,4,6.577858773,9.465073359,14.92320181,17.54815977,0.119880706,47.91856047,25.44023459,108.4587484,0
4224,03-02-23 22:23,192.168.99.2,43.3738833,1.896361527,0.830941021,84.30853642,-56.26407264,20.75571555,70.19400536,5.001244755,4,9.672891737,8.768009429,17.92477814,13.24664282,0.111954867,25.45156931,32.54924546,147.6138755,0
4225,03-02-23 22:24,192.168.171.233,54.99358824,1.673016022,1.17810659,98.81636756,-45.6704247,20.79588005,81.21679018,6.617544055,6,8.993366783,11.0211975,12.02117635,11.20949893,0.113777671,46.76017322,20.61520983,132.0849895,0
4226,03-02-23 22:25,192.168.69.236,37.78395304,2.792055131,1.214178005,122.9738172,-49.00244959,26.89466206,82.43001704,4.169463472,5,14.27550207,13.16576374,14.18260277,19.07384695,0.09215597,46.46332288,34.34311145,121.8256392,0
4227,03-02-23 22:26,192.168.243.129,55.99153105,2.029405431,1.334591266,111.7092119,-52.81810194,28.58572873,75.70829484,5.064116996,3,9.455821462,9.27706896,14.14637332,12.51706402,0.092146692,31.18829968,31.99987306,128.2195298,0
4228,03-02-23 22:27,192.168.189.157,43.31310824,1.283159562,1.281567068,99.9070377,-61.00227202,12.62625661,79.8907886,5.54216441,8,10.15686376,11.26286025,16.80631356,17.00522303,0.095818843,39.52151029,32.45903471,81.89952424,0
4229,03-02-23 22:28,192.168.33.96,55.31439397,1.171868629,0.64007132,101.9223706,-40.97956801,10.38660356,87.24417345,4.185091241,4,8.458030155,9.298552548,15.23948534,17.89710308,0.107833347,37.63470106,27.59162738,65.3279471,0
4230,03-02-23 22:29,192.168.129.117,51.31422245,2.476509861,0.845013994,116.7536975,-42.74302898,20.59541671,88.30431665,4.677168425,3,9.128934315,11.97226033,14.05691057,15.19062797,0.105889,41.87979143,23.7855979,101.6497379,0
4231,03-02-23 22:30,192.168.147.206,48.0104766,1.909694814,0.583209583,91.58455424,-57.05065383,21.98536429,67.18202604,3.924505849,5,11.94740018,9.653725357,16.93953363,19.20017198,0.120293916,39.37425691,26.37044192,120.2781292,0
4232,03-02-23 22:31,192.168.88.70,58.48269457,1.913829471,0.77462233,117.5452189,-50.36253076,10.55700407,66.082212,6.098754634,5,11.32151032,4.905233086,12.31466744,16.54613841,0.104448225,28.13051775,42.70922683,132.2970818,0
4233,03-02-23 22:32,192.168.202.153,45.26570949,1.300025525,1.003979827,88.31630105,-50.30401,18.9125224,88.53564332,5.603906715,3,9.55482059,11.79536549,17.75757731,9.440944043,0.084611719,48.05576295,34.08399515,126.3206077,0
4234,03-02-23 22:33,192.168.66.168,47.66603608,1.357327722,0.705219208,105.4040091,-51.20909226,17.78926699,64.8681077,4.578570576,5,7.725228664,12.72401562,16.16609786,12.45802668,0.063255606,25.78108172,29.30598258,128.3897655,0
4235,03-02-23 22:34,192.168.88.8,25.5454632,1.945551612,0.94132318,98.61938617,-59.69023773,23.69039149,75.54815539,4.74686672,8,11.70287275,9.823662859,15.41200012,17.66832163,0.082883707,51.77988942,31.62380409,119.5255151,0
4236,03-02-23 22:35,192.168.53.68,57.30447778,1.781259999,1.121352027,79.69146746,-42.43654356,16.6190094,79.22468538,4.0641066,1,12.06002801,12.6253507,12.96308202,15.35590108,0.109036844,40.01976992,30.68427898,112.743242,0
4237,03-02-23 22:36,192.168.206.74,53.16041801,3.288459163,1.171524744,84.71627503,-53.48250564,20.85439323,70.84007142,4.809440853,5,12.25482512,9.598227502,18.54326542,10.00816242,0.075684188,39.57973112,25.59832137,107.9672572,0
4238,03-02-23 22:37,192.168.121.150,53.73176775,1.137255672,0.889635882,86.13553582,-58.07971601,20.92286354,70.58438258,5.363761078,6,9.814062684,7.810185719,15.7744197,14.01028328,0.162997938,32.051056,29.4521571,144.1580162,0
4239,03-02-23 22:38,192.168.250.95,47.127377,2.560388758,1.112331572,85.75646702,-52.12599089,23.02684081,79.33422494,4.331658432,3,7.957596338,5.850089594,15.68438517,13.84268976,0.103683141,34.33912023,26.60304858,112.95141,0
4240,03-02-23 22:39,192.168.35.246,53.23893395,2.450537215,0.929879426,63.53353397,-51.66287272,26.81822785,96.65440053,4.35250738,2,8.180828752,8.57568861,11.67319711,13.39002988,0.109029709,59.260962,29.08977103,122.3421799,0
4241,03-02-23 22:40,192.168.197.40,45.93405921,1.361256184,0.805467161,93.87586899,-43.97344433,13.27182436,87.10949367,4.544837118,4,10.61408987,6.454695164,16.8078555,15.755118,0.127238562,42.61085315,23.02720778,140.9585097,0
4242,03-02-23 22:41,192.168.197.249,67.07129728,1.357963602,1.187425485,80.3645576,-46.94932182,13.34369384,77.87665587,5.39604906,1,7.506911491,10.36490469,14.11976292,14.67462898,0.089071271,46.74602368,19.67020313,124.2822024,0
4243,03-02-23 22:42,192.168.21.116,58.46540237,1.216057773,1.241087679,86.78994299,-55.78935456,24.01996728,81.82627321,4.644402438,3,10.00003699,12.34534232,20.65872453,22.29046232,0.097816431,51.31485696,38.98902131,78.89893502,0
4244,03-02-23 22:43,192.168.229.222,46.56820562,1.674020682,0.643866122,72.65581701,-40.97001787,25.86200509,79.34136348,3.600939366,4,9.994206554,9.45616007,14.80988646,15.10841736,0.103620883,38.80685871,29.21681691,95.83955272,0
4245,03-02-23 22:44,192.168.16.105,29.99001893,1.996015622,1.204365048,116.1719726,-54.97708095,14.14963785,83.62838027,5.71391335,5,12.85486073,10.6707965,16.7843325,14.00105816,0.11088532,49.43202178,29.99929423,134.3151011,0
4246,03-02-23 22:45,192.168.7.34,54.00523994,1.514057497,0.855694841,109.7563322,-55.35891363,17.79847556,79.62301052,3.877382671,7,9.418601577,11.95763295,17.71003273,15.29542578,0.109551768,40.74024345,22.46177146,116.1064995,0
4247,03-02-23 22:46,192.168.169.246,57.23211341,2.492459647,0.74132713,86.25302025,-45.4018307,14.93818136,89.30311365,3.596882773,5,11.20297502,11.03459517,21.08488593,14.46201795,0.109499522,31.75764408,35.26013487,87.58440667,0
4248,03-02-23 22:47,192.168.212.134,36.09492878,2.475933638,1.346291709,95.18991236,-48.99780745,21.0761897,88.48680653,6.538748597,10,8.074905301,11.68914138,15.31786671,11.48496682,0.116770848,32.8337304,25.56018814,108.6563174,0
4249,03-02-23 22:48,192.168.40.93,52.08196785,1.649905848,0.908895121,67.01475586,-53.23460059,18.1764627,70.88223637,5.619754354,6,12.6073659,12.64455807,9.674355583,11.77772828,0.104850416,42.00711905,34.46820109,90.77759691,0
4250,03-02-23 22:49,192.168.61.96,45.49746957,1.824449437,0.882425383,125.5654904,-50.35578691,15.38163727,79.21986505,6.682454564,7,9.110575948,7.262519784,11.13755077,17.02384117,0.094103484,47.75283364,25.12490187,112.0375291,0
4251,03-02-23 22:50,192.168.229.41,49.73732152,2.979820639,1.2285904,89.88380259,-49.80404068,6.46929015,80.01348235,5.02311153,5,9.979376156,9.955499637,12.63743725,19.97835743,0.053880712,28.13764476,25.02472393,113.8210409,0
4252,03-02-23 22:51,192.168.89.191,47.54248151,1.93912369,0.84000926,109.4895761,-43.62741581,21.46996172,81.22323712,6.010813565,6,11.50378373,9.816286477,15.42375992,17.29270874,0.089997886,34.60198818,40.72380403,81.30555531,0
4253,03-02-23 22:52,192.168.157.217,42.43384247,2.723281574,0.768162996,91.331248,-47.41836898,16.06276513,86.68761691,6.002348311,5,13.63133576,12.34186119,17.09156179,14.90327854,0.054113598,27.5060555,34.90712213,97.18084426,0
4254,03-02-23 22:53,192.168.83.35,23.80428144,2.118643562,1.090090959,109.3474437,-50.9261079,18.94190949,100.9159212,4.97727191,2,9.219486597,12.37078662,15.2199008,11.19557557,0.098515461,47.21026532,28.11743161,117.0734014,0
4255,03-02-23 22:54,192.168.9.107,64.65860414,2.30030249,1.08067207,106.9067617,-39.78473774,18.5866977,74.14692361,3.529273181,6,5.982877278,8.266004193,16.59109808,16.36949213,0.069231116,33.8677874,33.29728154,104.2785687,0
4256,03-02-23 22:55,192.168.30.91,48.22923496,1.421676033,0.974566919,87.91845284,-41.8507069,19.94524652,87.01669161,4.813961095,4,9.924293666,10.14820546,20.97106178,16.53364082,0.098243288,32.13949899,30.49951413,93.64607003,0
